PFTDPW,POMCPOW
21.01833075975753,-76.27255456294264
24.243520633880866,-38.132805565194985
23.326906587099966,27.873746758367556
21.173812533398127,-38.367492353249
13.918155407593554,-55.695828308090924
24.923927474235207,33.0481297550007
22.21103551140796,-14.62714692851937
-59.72519581857425,-337.4995405465548
21.85319130806823,-175.1969049479897
24.040420710720205,-65.62967584692731
27.888088165216804,14.958264442877681
20.37428336898051,11.239889347303198
26.77430957451536,-113.32847941959395
9.782552932456799,23.569526531631215
-20.06688802694511,28.313898962909906
12.41919492540833,-38.89547033183476
14.99642747423521,-80.44490797706803
-80.65543127286021,26.626612082356928
27.405157103272245,-26.33704349166107
-30.86565907344029,4.673591743728646
21.615321379197404,34.723897044905
8.972722994969189,21.622987855102227
-35.29425557222204,14.770709976446067
14.226609431492966,6.754992636317704
16.193885516289814,-49.74766180280989
30.66197966878268,30.09419694646992
15.08085196072021,-75.02537028415132
24.804282106902043,15.669477702727624
23.1206297550007,17.17147325671713
16.131933252000437,-30.555622684945167
6.088568977662414,38.65387621851378
19.14755219044939,23.024138640925486
16.461238568581543,11.035729720243157
17.910834801855287,-68.76459980327266
5.9273953641563475,-25.83344313497447
16.20642839199368,-109.82199509198176
-30.841026247616803,-28.76763754494881
-43.23762100183866,4.390639269591974
23.107462485031494,25.38863268839682
24.004627875061004,32.521357039752196
-59.63664057207508,22.11026698747478
13.49733541282332,-149.29013842102682
19.18467377764037,-64.75249018245535
-23.357598226193126,-142.5116450325774
28.02368217398732,21.177233246970477
16.34159320124838,-128.220207614627
-42.95238618120809,-65.61059859696607
15.642318079708412,30.25158074355437
-3.8379985687713525,-75.37882208257189
16.07658093595661,29.95688214789618
20.501290755040834,15.911547370486092
24.25943805164887,-84.88758605541943
-56.45625032580644,12.068668387384736
16.36865926407896,29.32237765607433
10.239458605550793,-105.99793270945824
21.284649974827214,35.59897565943883
14.46707643839682,-30.942957875690464
33.80228041902394,25.434244803013975
9.934895065601408,23.254267475383866
8.426455475412373,18.937281933776646
27.88338678086176,-141.59255260697907
12.506740447257537,-19.918232010437272
-80.44903334996772,21.804316323728653
18.773903461948365,30.122784780922306
-1.974156849377148,-43.93060884212833
24.781938051648872,-10.475235303236364
24.804282106902043,-65.9939376952013
13.672998545836032,14.873779297379482
12.799440592711031,-22.25664424666228
13.549707374256501,-60.92328022005271
-62.89723198043778,20.817524745782958
20.040743019330215,34.833803669402045
19.64746141507336,17.841678008367563
-57.01327861073622,-77.76019303628446
11.537087395517649,-205.63378606358066
7.455445622810966,20.025075915411197
13.54147729881489,13.641936351996197
28.701403461948356,13.770709660631535
28.09774811446475,9.545231108425087
18.943108954228233,28.224483275121358
30.28835224450603,-69.20654590313569
-75.58860581382744,-116.65981337452938
30.916789845370552,12.204593171131501
27.029119751103227,28.6188603705431
18.428477037912373,25.465749840040242
7.902944458181946,-39.11426876577975
-85.32166299366224,-70.93169901377418
24.66226626180895,-102.01528905367336
23.156137248062834,-47.654804408254215
16.715296439427497,23.421618067561248
25.504749255345164,19.01435893935083
26.623524888357874,-35.955085822200026
24.02969520118783,-75.21801655257565
-58.77676536332283,-146.52005390964422
-75.36170122235963,-7.796659922160817
27.052428866577376,-8.62602297936884
30.48154692792492,-73.76584201832404
-76.92528330063666,23.051605433132153
22.6545931711315,-81.5305698852128
-32.53688330678256,-16.884227189750558
28.052415528879695,31.678196801875696
11.962942311461243,34.10753400817701
20.905591294884584,30.23550628430453
6.375373801656347,-26.275656727968865
21.32878349450603,28.04444389661702
21.76111684791198,-30.829807078273436
-26.342505650542037,-48.33331968924961
2.715393529793012,14.612341961383647
29.511068490424922,-184.79561523545598
11.67189204902313,16.390503878247344
20.88034943498346,-75.39311870268111
20.834795810509583,-73.22501480994376
12.291835576668014,-88.19624306058864
16.114353931837428,-11.70447733972862
-18.158833598359223,-146.81803013764755
23.91667753578355,-22.168880287225754
27.545479403982878,-103.15177558429801
11.962486689438673,-126.72173989178677
22.46891502402321,-277.4881886009205
22.65976224806283,-96.14674296091339
-44.46905602196404,-74.85440425532133
25.036149685956605,-156.04685729146925
12.795812978452771,-137.5484655943449
26.973486526300913,-62.20723564371732
27.872658329893234,-15.220372500683082
19.39487765607433,-59.900251502231484
12.30912386478721,-38.04797037426748
-25.22202232617576,32.64529212222702
9.293516079076213,-230.68389667476097
27.545479403982878,-56.41188233194923
20.265243559725807,-32.85755444723433
-76.3884593370271,42.22518188511671
21.06056225599249,-34.759469874065026
20.885260058068226,-18.745690821221327
16.308080030357726,-54.00807732206843
-23.86060972702902,13.59564171827271
6.344311607816512,27.461028499015427
24.52765929016241,-95.3882717131749
20.029138693087646,20.14612960749405
9.57966714322277,22.922255025327768
8.180851583029929,-130.8912891853518
8.132433716305552,14.403130672759172
6.866738779703959,23.804411942350526
-23.39101566441115,39.60501579113556
21.533835250699347,-42.66385237619546
3.9329042271482155,-33.39628760696828
-14.471034013615212,14.358060234930898
27.819580503937214,38.30175513412193
-24.54430103821472,13.730234431492965
24.804282106902043,23.54663864092548
13.156881297318929,37.01918598645716
14.46707643839682,-36.81869031453833
10.368053195918081,23.94733541282332
26.55584169936334,-5.444351709043993
30.81276005806823,-175.362372583258
18.099557520982813,-129.20215725504053
17.756204984729877,25.062341961383645
15.32271820124838,-137.64841669352256
-80.82497989166399,-117.58414775017528
22.65976224806283,41.03748452878943
8.959975729425919,-5.183314325254376
22.25749184791198,-85.77127890934983
36.44245845060268,16.461238568581543
13.37534917247095,-44.396301529542185
