PFTDPW,POMCPOW
-3.6450000000000005,-24.831485894614502
-12.907350000000003,-10.397639925450003
-14.425965945000005,-19.144236676485
-7.337531927634149,-2.9861951349833293
-3.812798742493502,-23.486364521509493
-20.392116171919426,-30.913531970804993
-3.177929623880909,-20.389742631584554
-22.276534306934998,-24.862862334197743
-2.1523360500000006,-14.72725128548333
-6.581833804724255,-19.133669035775924
-6.411307383416749,-9.670016574875925
-21.623724749164506,-18.43318969629999
-14.64637794858615,-9.545375131419739
-8.855807859787253,-12.488863500000004
-7.324810028634738,-4.943180597828233
-13.592205000000003,-27.053802737143236
-15.85892725494999,-12.349280944753641
-12.68912452945499,-31.937221077493508
-5.688694990673991,-19.3115861927415
-4.244969455449987,-11.608117228277765
-22.10884413141974,-1.9371024450000007
-7.621661101500003,-13.363852443619491
-7.971615000000003,-6.551577254949987
-6.394312799233046,-23.66590477880183
-6.295131407670073,-7.6710193740339605
-14.031411461342485,-1.9371024450000007
-14.394478839286498,-9.585002513864477
-7.06749004699988,-22.542229808896565
-7.924493938273487,-3.820472509904989
-31.508297264461493,-2.3914845000000007
-19.56847337691584,-16.157205
-16.13518221185999,-7.445877421088462
-10.693451197215005,-25.374484277984998
0.0,-3.8957282505000013
-5.807620858889997,-40.508199991350004
-19.010986474251833,-10.157931006977762
-5.320932914164501,-19.500739384607765
-7.374549008115004,-13.654298742493504
-2.251419529454988,-2.9524500000000007
-11.571652707929228,-2.6875756214849966
-2.300388574637746,-7.330500000000002
-8.797680061383154,-16.386443047215003
-0.8338590849833288,-5.7701766450750736
-12.281014663824738,-30.340572459744156
-13.18867136225349,-12.89381960182325
-3.527223929479481,-21.717863535859653
-14.488157827476833,-9.737883339928237
-20.31413210882474,-29.509675615709252
-19.20498198141974,-21.74112219942165
-19.133669035775924,-8.524199938198054
-5.457632117834998,-17.27741763751325
-18.60478605,-11.356454668588249
-13.347655425450004,-23.718482576509494
-20.136147261973253,-8.414597682405002
-22.848083236982742,-16.913091855514505
-11.75562013423305,-16.806233344904992
-2.6572050000000007,-15.47376410364414
-2.9524500000000007,-10.823413070642989
-15.263586945000004,-22.36217397426983
-18.556833630984226,-12.19411771560973
-0.9265100944259209,-0.9265100944259209
-26.3801766015,-0.9265100944259209
-17.485760835000004,-10.269497682405003
-9.242547914164504,-20.97812047133333
-13.799079291392767,-2.6572050000000007
-9.23786375357158,-12.15
-18.166617091350005,-15.291957676484998
-15.411174255888977,-10.43087502031132
-8.419137699421645,-6.250589286629255
-2.6572050000000007,-16.7329845
-6.707205000000002,-5.5319195294549885
-30.101943071758495,-12.403636360771268
-15.570940160473246,-11.94571698141974
-11.616615000000003,-31.768940101500007
-17.747215034777767,-8.569352682405002
-18.84735251386448,-16.57493651785949
-9.042975343993504,-2.6572050000000007
-11.925204385158972,-20.648526601500006
-16.793133026333333,-22.632861447153324
-10.727240249164502,-25.904944127158643
-24.968211362342483,-4.865228653198052
-20.638242339286503,-17.932077254949988
-10.310772455411913,-2.3914845000000007
-5.4328360500000015,-7.599107827476832
-12.577357867173976,-7.736660660473247
-30.73076088341675,0.0
-29.339558047215007,-1.4121476824050008
-9.997892576509493,-10.269806892493506
-10.1719845,-10.676615481584548
-15.959273941350006,-31.2769035
-13.436577254949988,0.0
-18.09007730628591,-3.6450000000000005
-6.368866981419737,-14.982808331459477
-20.350400350500003,-1.9371024450000007
-3.812798742493502,-19.026141056653056
-4.5,-18.682664151521916
-25.653053709219982,-24.104313339286502
-17.691018026333328,-15.19543509547325
-20.90574209062581,-29.89350648045
-12.383816772748055,0.0
-21.63134921640307,-8.65654622691584
-10.123951050000002,-28.240283029454993
-19.772934529454993,-15.998186695925925
-17.1921565676658,-11.116295262757246
-15.391235702137257,-6.388779097215003
-2.887231823248051,-14.023366981419738
-7.174453500000002,-20.34744668697398
-13.454980827528143,-21.64502808291974
-10.834937641640925,-20.592645283277765
-9.799901187493504,-20.139660323769743
-11.093591199421649,0.0
-7.849879358836499,-9.676030754949988
-10.727240249164502,-8.736443047215001
-14.366518868244153,-8.527357867173974
-17.109789435480803,-7.650773116549879
-8.40810622538091,-11.29895334287825
-11.808108890581268,-29.75439217833274
-4.842254402966748,-3.4315188682441518
-20.798508150000004,-9.557147682405
-20.388393296661146,-28.349618280412827
-24.035739491968645,-14.858369906025816
-8.593593359894891,-22.830543637923153
-10.385146064164504,-9.456307335000002
-19.60937451838875,-20.184010224725476
-9.811944991350003,-18.870078607303505
-14.943953342878249,-34.729657335000006
-3.8010446227480514,-7.4815188682441525
-12.099107827476832,-8.741276909929482
-7.138366981419737,-21.659354831459478
0.0,-4.889552445000001
-10.128282914164503,-12.232626601500003
-17.375687772943508,-12.178625094425925
-20.660676601500004,-8.797680061383154
-15.299597682405004,-10.22303452945499
-13.961108925450004,-21.007350000000002
-25.366368689340067,-3.6635672118599887
-24.567598272917834,-19.357481326484997
-34.28488259774532,-17.3820259862415
-10.473384696573152,-9.23224749547325
-20.948632182405,-22.019957683843504
-14.807205000000002,-19.304576355514506
-12.047132728277765,-9.454045492215004
-8.090802559336499,-15.071676601500004
-17.303632182405,0.0
-3.454956142114259,-7.470940160473247
-15.437102445,-9.28883962274805
-11.472407683843505,-19.819082728277763
-14.18374440818825,-12.15
-4.6834825765094905,-24.238366981419734
-17.40690294099908,-14.051189622748053
-13.470916276350005,-6.9551469577480525
-5.1085021391550685,-12.326212443801833
-9.73293839769914,-16.069137699421645
-26.661699991350005,-2.612528303836497
-15.931007874380914,-18.0514329141645
-12.968512335000003,-34.3304334089145
-3.76966977700949,-31.255338531302733
-10.418415503138325,-5.198456767388331
-13.283828018388757,0.0
-8.857350000000002,-25.45004358291974
-13.94908363566742,-18.109453500000004
-5.079455660473246,-22.188490195925926
-18.365146444753645,-6.156686695925923
-16.311811822169698,-14.145160492215005
-9.771844815450004,-14.401419529454989
-23.88291952945499,-9.26191247363474
-10.771120849720356,-9.693158980567565
-33.932207873058154,-22.204914528506908
-18.137526601500007,-11.839592950186502
0.0,-26.072688039147728
-17.749519859164504,-18.376515000000005
-18.763703619744156,-16.230279097215004
-4.646657827476831,-15.692498564098054
-23.453983783277764,-20.447147682405003
-14.07561922391324,-6.388779097215003
-9.409458150000003,-9.115454622748054
-5.175425858836497,-27.293375079033964
-12.98385908498333,-6.247664071099498
-31.081282903400837,-18.29714777995499
-14.837494457803508,-13.5
-7.691930754420734,-3.4315188682441518
-14.084774045301831,-18.96229700354093
-20.365605296628964,-5.3686213132441525
-7.910487141573154,0.0
-6.859494991350003,-16.58913095331592
-25.998705000000005,-19.324453500000004
-28.235538299115007,-13.325765543630757
-18.376515000000005,-26.411919819496244
-15.397945598199144,-13.201791601500005
-30.32159000775307,-14.173802809404735
-14.176176531573155,-17.57063023539999
-3.7029231764849966,-9.236538433277765
-15.649043582919738,-7.2287150944259215
-21.252396547215003,-13.480527051971078
-12.857642357870827,-18.431866333277764
-13.97204967613775,-7.486463810473248
-31.24398927413084,-13.51808063095499
-12.841526319002993,-15.251145283277767
-30.424658980567568,-16.39559523503084
-15.23507423454274,-8.12426722081132
-15.512343250500004,-21.20926033327349
-13.183223653727483,-13.815109695414144
-13.727678686806579,-10.617115194787255
-37.77862808797124,-21.100904778801834
-9.61248927413084,-15.81263986012108
-20.970431041771654,-14.534875635632483
-5.457632117834998,-17.867561130450003
-15.113819723700002,-26.640862653186836
-24.72468854230351,-16.442195469744153
-23.054017415423235,-21.693153031419737
-8.97526567388091,-10.576792240334228
-0.9265100944259209,-5.4328360500000015
-9.633932180954991,-10.805591413727766
-5.850998564098052,-18.09604119942165
-7.130793336919424,-19.099519859164502
-16.579317429425924,-25.61160260364414
-13.13196503569484,-28.035000000000004
-27.332698592904737,-8.95862452945499
-18.678693699081382,-4.838441604224254
-8.100963594425924,-18.841618964164507
-7.330875189928234,-49.22124468360782
-14.905970660473251,-1.9371024450000007
-3.812798742493502,-3.922226066403065
-24.553179969744154,-6.990280264862311
-33.15829423636973,-34.71809666645949
-6.036484500000001,-35.09970685551451
-39.85744805792923,-5.556190942993503
-28.712189622748053,-14.045276393658972
-9.152402667903067,-21.631500000000003
-23.280511754949988,-8.445386414164503
-10.269806892493506,-11.778602445000002
-4.692647682405002,-29.522526601500008
-1.2709329141645007,-31.127616312045983
-2.3914845000000007,-32.90856172415349
-3.1419576764849966,-12.621030283277765
-22.629937066549882,-1.4121476824050008
-16.6900634256495,-18.76457665502798
-5.025469426419737,-9.993021090649501
-8.06272686445499,-11.972610343643984
-15.455601509894898,-12.15
-15.934633561262764,-3.4076781764849966
0.0,-15.430500000000002
0.0,-10.759632261973248
-9.674911068744152,-8.291657827476831
-10.188778614664503,-11.874549008115004
-6.952809226484997,-1.1438396227480505
-8.218348707688248,-12.319433617066265
-19.654793047215005,-4.050000000000001
-13.119710802656325,-11.598803828269427
-10.084045774452978,-1.8633147454565742
